step 0: train loss 9.0455, val loss 9.1523
780 | loss 3.0636 | lr 9.904776e-06 | 20.01ms | mfu 25.44%
790 | loss 3.0540 | lr 9.897876e-06 | 19.62ms | mfu 25.48%
800 | loss 2.9621 | lr 9.890738e-06 | 19.74ms | mfu 25.50%
810 | loss 2.9238 | lr 9.883361e-06 | 19.85ms | mfu 25.50%
820 | loss 2.9183 | lr 9.875747e-06 | 20.14ms | mfu 25.46%
830 | loss 2.9812 | lr 9.867895e-06 | 19.53ms | mfu 25.51%
840 | loss 2.9917 | lr 9.859805e-06 | 19.79ms | mfu 25.52%
850 | loss 2.9332 | lr 9.851479e-06 | 19.49ms | mfu 25.57%
860 | loss 2.8919 | lr 9.842916e-06 | 19.88ms | mfu 25.56%
870 | loss 2.8695 | lr 9.834117e-06 | 19.62ms | mfu 25.58%
880 | loss 2.9791 | lr 9.825082e-06 | 19.67ms | mfu 25.60%
890 | loss 2.8778 | lr 9.815813e-06 | 19.79ms | mfu 25.60%
900 | loss 2.8401 | lr 9.806308e-06 | 19.82ms | mfu 25.60%
910 | loss 2.8720 | lr 9.796570e-06 | 19.93ms | mfu 25.58%
920 | loss 2.8404 | lr 9.786597e-06 | 19.45ms | mfu 25.62%
930 | loss 2.8313 | lr 9.776392e-06 | 19.69ms | mfu 25.63%
940 | loss 2.7814 | lr 9.765953e-06 | 19.62ms | mfu 25.65%
950 | loss 2.8044 | lr 9.755283e-06 | 19.87ms | mfu 25.64%
960 | loss 2.8459 | lr 9.744380e-06 | 19.84ms | mfu 25.63%
970 | loss 2.7676 | lr 9.733246e-06 | 19.44ms | mfu 25.67%
980 | loss 2.7655 | lr 9.721882e-06 | 19.86ms | mfu 25.65%
990 | loss 2.7172 | lr 9.710287e-06 | 19.68ms | mfu 25.66%
step 1000: train loss 2.3684, val loss 3.9295
saving checkpoint to finetunes
wrote finetunes/model.bin
1000 | loss 2.6633 | lr 9.698463e-06 | 3327.07ms | mfu 23.11%
1010 | loss 2.7932 | lr 9.686410e-06 | 23.37ms | mfu 22.97%
1020 | loss 2.7262 | lr 9.674128e-06 | 19.66ms | mfu 23.25%
1030 | loss 2.7362 | lr 9.661619e-06 | 19.78ms | mfu 23.48%
1040 | loss 2.6299 | lr 9.648882e-06 | 19.80ms | mfu 23.69%
1050 | loss 2.6232 | lr 9.635919e-06 | 19.79ms | mfu 23.88%
1060 | loss 2.7018 | lr 9.622730e-06 | 19.78ms | mfu 24.06%
1070 | loss 2.6325 | lr 9.609316e-06 | 19.60ms | mfu 24.24%
1080 | loss 2.6961 | lr 9.595677e-06 | 19.61ms | mfu 24.40%
1090 | loss 2.6023 | lr 9.581814e-06 | 19.78ms | mfu 24.52%
1100 | loss 2.5818 | lr 9.567727e-06 | 19.80ms | mfu 24.62%
1110 | loss 2.5942 | lr 9.553418e-06 | 19.78ms | mfu 24.72%
1120 | loss 2.6297 | lr 9.538887e-06 | 19.82ms | mfu 24.80%
1130 | loss 2.5547 | lr 9.524135e-06 | 19.97ms | mfu 24.86%
1140 | loss 2.6088 | lr 9.509163e-06 | 20.04ms | mfu 24.90%
1150 | loss 2.5416 | lr 9.493970e-06 | 19.85ms | mfu 24.96%
1160 | loss 2.4912 | lr 9.478559e-06 | 19.84ms | mfu 25.02%
1170 | loss 2.5151 | lr 9.462929e-06 | 19.85ms | mfu 25.07%
1180 | loss 2.5810 | lr 9.447082e-06 | 19.50ms | mfu 25.16%
1190 | loss 2.5330 | lr 9.431018e-06 | 19.54ms | mfu 25.24%
1200 | loss 2.5766 | lr 9.414738e-06 | 19.81ms | mfu 25.27%
1210 | loss 2.5442 | lr 9.398243e-06 | 19.56ms | mfu 25.33%
1220 | loss 2.5037 | lr 9.381533e-06 | 19.85ms | mfu 25.35%
1230 | loss 2.5153 | lr 9.364610e-06 | 19.92ms | mfu 25.36%
1240 | loss 2.4591 | lr 9.347475e-06 | 20.05ms | mfu 25.35%
1250 | loss 2.4581 | lr 9.330127e-06 | 19.87ms | mfu 25.36%
1260 | loss 2.4301 | lr 9.312568e-06 | 19.28ms | mfu 25.45%
1270 | loss 2.5056 | lr 9.294799e-06 | 20.00ms | mfu 25.44%
1280 | loss 2.4561 | lr 9.276821e-06 | 19.82ms | mfu 25.45%
1290 | loss 2.4442 | lr 9.258635e-06 | 19.97ms | mfu 25.44%
1300 | loss 2.4289 | lr 9.240240e-06 | 20.06ms | mfu 25.43%
1310 | loss 2.3373 | lr 9.221640e-06 | 19.62ms | mfu 25.46%
1320 | loss 2.4010 | lr 9.202833e-06 | 19.51ms | mfu 25.51%
1330 | loss 2.3827 | lr 9.183822e-06 | 19.55ms | mfu 25.55%
1340 | loss 2.4494 | lr 9.164606e-06 | 19.85ms | mfu 25.55%
1350 | loss 2.3661 | lr 9.145188e-06 | 19.86ms | mfu 25.55%
1360 | loss 2.4120 | lr 9.125567e-06 | 19.86ms | mfu 25.54%
1370 | loss 2.2485 | lr 9.105746e-06 | 19.78ms | mfu 25.55%
1380 | loss 2.3291 | lr 9.085724e-06 | 19.42ms | mfu 25.60%
1390 | loss 2.2549 | lr 9.065504e-06 | 19.81ms | mfu 25.60%
1400 | loss 2.3437 | lr 9.045085e-06 | 19.86ms | mfu 25.59%
1410 | loss 2.3409 | lr 9.024469e-06 | 19.85ms | mfu 25.58%
1420 | loss 2.2710 | lr 9.003657e-06 | 19.44ms | mfu 25.63%
1430 | loss 2.3717 | lr 8.982650e-06 | 19.87ms | mfu 25.61%
1440 | loss 2.2594 | lr 8.961448e-06 | 19.83ms | mfu 25.61%
1450 | loss 2.2462 | lr 8.940054e-06 | 19.88ms | mfu 25.59%
1460 | loss 2.3798 | lr 8.918467e-06 | 19.88ms | mfu 25.58%
1470 | loss 2.3121 | lr 8.896690e-06 | 19.43ms | mfu 25.63%
1480 | loss 2.2390 | lr 8.874722e-06 | 19.84ms | mfu 25.62%
1490 | loss 2.2788 | lr 8.852566e-06 | 19.72ms | mfu 25.63%
step 1500: train loss 1.8110, val loss 4.1113
1500 | loss 2.2927 | lr 8.830222e-06 | 1442.04ms | mfu 23.10%
1510 | loss 2.2865 | lr 8.807692e-06 | 19.32ms | mfu 23.41%
1520 | loss 2.2388 | lr 8.784975e-06 | 19.66ms | mfu 23.65%
1530 | loss 2.2259 | lr 8.762075e-06 | 19.66ms | mfu 23.86%
1540 | loss 2.1642 | lr 8.738990e-06 | 19.86ms | mfu 24.02%
1550 | loss 2.1632 | lr 8.715724e-06 | 19.98ms | mfu 24.16%
1560 | loss 2.2911 | lr 8.692277e-06 | 19.62ms | mfu 24.32%
1570 | loss 2.1888 | lr 8.668649e-06 | 19.88ms | mfu 24.44%
1580 | loss 2.1891 | lr 8.644843e-06 | 19.45ms | mfu 24.60%
1590 | loss 2.1861 | lr 8.620859e-06 | 19.48ms | mfu 24.74%
1600 | loss 2.1673 | lr 8.596699e-06 | 19.23ms | mfu 24.90%
1610 | loss 2.1262 | lr 8.572363e-06 | 19.75ms | mfu 24.97%
1620 | loss 2.1436 | lr 8.547854e-06 | 19.85ms | mfu 25.03%
1630 | loss 2.1708 | lr 8.523171e-06 | 19.82ms | mfu 25.08%
1640 | loss 2.1858 | lr 8.498317e-06 | 19.87ms | mfu 25.12%
1650 | loss 2.1111 | lr 8.473292e-06 | 19.86ms | mfu 25.16%
1660 | loss 2.1977 | lr 8.448098e-06 | 20.06ms | mfu 25.17%
1670 | loss 2.1417 | lr 8.422736e-06 | 20.05ms | mfu 25.18%
1680 | loss 2.1630 | lr 8.397207e-06 | 20.18ms | mfu 25.17%
1690 | loss 2.1646 | lr 8.371512e-06 | 19.87ms | mfu 25.20%
1700 | loss 2.0732 | lr 8.345653e-06 | 19.56ms | mfu 25.27%
1710 | loss 2.0428 | lr 8.319631e-06 | 19.65ms | mfu 25.32%
1720 | loss 2.1132 | lr 8.293447e-06 | 19.85ms | mfu 25.34%
1730 | loss 2.1427 | lr 8.267103e-06 | 19.85ms | mfu 25.36%
1740 | loss 2.0668 | lr 8.240600e-06 | 19.85ms | mfu 25.38%
1750 | loss 2.1019 | lr 8.213938e-06 | 19.81ms | mfu 25.40%
1760 | loss 2.1171 | lr 8.187120e-06 | 19.82ms | mfu 25.41%
1770 | loss 2.0375 | lr 8.160147e-06 | 20.08ms | mfu 25.39%
1780 | loss 2.0053 | lr 8.133019e-06 | 19.97ms | mfu 25.39%
1790 | loss 2.0377 | lr 8.105739e-06 | 20.08ms | mfu 25.37%
1800 | loss 2.0376 | lr 8.078307e-06 | 19.87ms | mfu 25.39%
1810 | loss 2.0775 | lr 8.050726e-06 | 19.68ms | mfu 25.42%
1820 | loss 1.9777 | lr 8.022996e-06 | 19.79ms | mfu 25.44%
1830 | loss 2.0153 | lr 7.995118e-06 | 19.87ms | mfu 25.44%
1840 | loss 2.0111 | lr 7.967094e-06 | 19.87ms | mfu 25.45%
1850 | loss 2.0192 | lr 7.938926e-06 | 19.88ms | mfu 25.45%
1860 | loss 2.0453 | lr 7.910615e-06 | 19.92ms | mfu 25.45%
1870 | loss 1.9454 | lr 7.882162e-06 | 19.57ms | mfu 25.49%
1880 | loss 1.8845 | lr 7.853568e-06 | 19.83ms | mfu 25.50%
1890 | loss 1.9665 | lr 7.824835e-06 | 19.83ms | mfu 25.50%
1900 | loss 1.9432 | lr 7.795965e-06 | 20.06ms | mfu 25.48%
1910 | loss 1.9902 | lr 7.766958e-06 | 19.80ms | mfu 25.49%
1920 | loss 1.9300 | lr 7.737816e-06 | 19.48ms | mfu 25.54%
1930 | loss 1.9796 | lr 7.708541e-06 | 19.86ms | mfu 25.54%
1940 | loss 1.9157 | lr 7.679134e-06 | 19.88ms | mfu 25.53%
1950 | loss 1.9152 | lr 7.649596e-06 | 19.45ms | mfu 25.58%
1960 | loss 1.8792 | lr 7.619930e-06 | 19.84ms | mfu 25.58%
1970 | loss 2.0022 | lr 7.590135e-06 | 19.60ms | mfu 25.60%
1980 | loss 1.9599 | lr 7.560214e-06 | 19.86ms | mfu 25.59%
1990 | loss 1.8771 | lr 7.530169e-06 | 20.07ms | mfu 25.56%
step 2000: train loss 1.4244, val loss 4.2601
2000 | loss 1.8811 | lr 7.500000e-06 | 1441.67ms | mfu 23.04%
2010 | loss 1.8753 | lr 7.469709e-06 | 19.81ms | mfu 23.29%
2020 | loss 1.8688 | lr 7.439298e-06 | 19.84ms | mfu 23.51%
2030 | loss 1.9017 | lr 7.408768e-06 | 19.60ms | mfu 23.75%
2040 | loss 1.8419 | lr 7.378121e-06 | 19.60ms | mfu 23.96%
2050 | loss 1.9202 | lr 7.347358e-06 | 20.08ms | mfu 24.08%
2060 | loss 1.8830 | lr 7.316480e-06 | 19.87ms | mfu 24.22%
2070 | loss 1.8876 | lr 7.285490e-06 | 19.46ms | mfu 24.40%
2080 | loss 1.8383 | lr 7.254388e-06 | 19.63ms | mfu 24.54%
2090 | loss 1.8276 | lr 7.223176e-06 | 19.60ms | mfu 24.67%
2100 | loss 1.8861 | lr 7.191856e-06 | 19.86ms | mfu 24.76%
2110 | loss 1.8064 | lr 7.160429e-06 | 19.87ms | mfu 24.83%
2120 | loss 1.8542 | lr 7.128896e-06 | 19.32ms | mfu 24.97%
2130 | loss 1.9060 | lr 7.097260e-06 | 19.82ms | mfu 25.03%
2140 | loss 1.7748 | lr 7.065522e-06 | 19.86ms | mfu 25.08%
2150 | loss 1.8181 | lr 7.033683e-06 | 19.99ms | mfu 25.10%
2160 | loss 1.7800 | lr 7.001745e-06 | 19.76ms | mfu 25.16%
2170 | loss 1.7989 | lr 6.969710e-06 | 20.03ms | mfu 25.17%
2180 | loss 1.8164 | lr 6.937578e-06 | 19.77ms | mfu 25.21%
2190 | loss 1.8519 | lr 6.905352e-06 | 20.50ms | mfu 25.16%
2200 | loss 1.8486 | lr 6.873033e-06 | 19.32ms | mfu 25.27%
2210 | loss 1.8123 | lr 6.840623e-06 | 19.79ms | mfu 25.30%
